date,prcp(mm/day),tmean(C),dayl(day),srad(W/m2),vp(Pa),flow(mm),GW(m),GW(feet)
4/3/1984,0,17.15,0.479999884,468.03,987.48,0.468735902,6.643292683,38.4
5/3/1984,0,21.51,0.479999884,431.59,1405.84,0.40825385,6.948170732,38.14
6/3/1984,0,23.35,0.483999884,310.02,2100.47,0.362892311,7.344512195,37.74
7/3/1984,0,20.505,0.483999884,362.25,1593.47,0.340211542,7.542682927,37.38
8/3/1984,0,13.515,0.483999884,458.97,839.12,0.302410259,7.542682927,37.11
9/3/1984,0,13.655,0.488,511.18,694.17,0.27972949,7.725609756,36.85
10/3/1984,0,15.94,0.488,475.44,912.59,0.264608977,8.12195122,36.59
11/3/1984,0,17.755,0.488,466.43,1044.31,0.249488464,8.731707317,36.43
12/3/1984,3.21,19.49,0.488,397.02,1350.58,0.241928207,9.280487805,36.22
13/3/1984,58.46,21.85,0.492000231,273.53,1832.47,1.065996164,9.692073171,36.175
14/3/1984,0,22.4,0.492000231,359.22,1903.84,1.890064121,10.08841463,36.13
15/3/1984,0,20.72,0.492000231,436.22,1548.13,1.950546173,10.4847561,36
16/3/1984,0,19.39,0.496,448.57,1399.12,1.806901299,10.72865854,35.95
17/3/1984,0,19.005,0.496,472.56,1290.86,1.459129501,11.04878049,35.92
18/3/1984,0,20.59,0.496,455.9,1474.23,1.111357703,11.04878049,35.88
19/3/1984,0,21.055,0.496,467.58,1469.75,0.861869239,11.18597561,35.73
20/3/1984,0,20.79,0.500000116,426.32,1604.42,0.680423083,11.38414634,35.57
21/3/1984,7.59,18.615,0.500000116,283.01,1505.92,0.612380775,11.46036585,35.5
22/3/1984,0,16.56,0.500000116,488.95,1107.56,0.544338467,11.50609756,35.46
23/3/1984,24.47,19.52,0.504000116,279.48,1600,0.756025648,11.56707317,35.46
24/3/1984,0,19.785,0.504000116,408.4,1560,1.35328591,11.79573171,35.53
25/3/1984,0,22.875,0.504000116,392.75,1900.11,1.557412836,12.03963415,35.59
26/3/1984,0,22.82,0.504000116,356.36,1994.98,1.693497452,12.14634146,35.68
27/3/1984,0,23.375,0.507999653,396.99,1963.17,1.512051297,12.20731707,35.93
28/3/1984,0,25.33,0.507999653,231.24,2641.98,1.239882063,12.20731707,35.91
29/3/1984,0,21.875,0.507999653,329.4,1960.09,1.005514112,12.10060976,35.88
30/3/1984,0,16.61,0.512000116,423.39,1287.5,0.771146161,12.00914634,35.88
31/3/1984,0,16.85,0.512000116,480.14,1202.03,0.604820519,11.87195122,35.73
1/4/1984,0,17.46,0.512000116,504.42,1193.71,0.483856415,11.49085366,35.62
2/4/1984,0,18.495,0.512000116,515.46,1224.61,0.393133337,11.52134146,35.46
3/4/1984,0,22.685,0.516,394.6,1916.44,0.332651285,11.56707317,35.4
4/4/1984,13.84,22.875,0.516,228.55,2160.74,0.40825385,11.56707317,35.4
5/4/1984,0,18.895,0.516,380.71,1583.38,0.740905135,11.79573171,35.31
6/4/1984,0,16.415,0.52,459.25,1237.14,0.55945898,11.96341463,35.02
7/4/1984,0,16.925,0.52,509.13,1173.07,0.378012824,12.20731707,34.81
8/4/1984,0,18.915,0.52,512.09,1314.18,0.302410259,12.29878049,34.59
9/4/1984,27.82,21.24,0.52,269.66,1877.36,0.27972949,12.29878049,34.39
10/4/1984,16.01,21.52,0.523999884,269.55,2000,0.355332055,12.43597561,34.25
11/4/1984,0,19.885,0.523999884,436.14,1600,0.317530772,12.87804878,34.37
12/4/1984,0,20.69,0.523999884,493.5,1538.45,0.27972949,13.19817073,34.4
13/4/1984,0,24.495,0.528000116,368.06,2278.79,0.241928207,13.53353659,34.47
14/4/1984,0,24.14,0.528000116,344.14,2288.74,0.219247438,13.83841463,34.61
15/4/1984,17.14,20.63,0.528000116,277.88,1800,0.241928207,14.05182927,34.72
16/4/1984,1.38,18.69,0.528000116,363.79,1589.98,0.294850003,13.86890244,34.82
17/4/1984,1.75,17.47,0.531999884,405.25,1395.52,0.287289746,13.82317073,34.89
18/4/1984,0,17.22,0.531999884,507.18,1273.77,0.27972949,13.71646341,34.92
19/4/1984,0,18.375,0.531999884,544.42,1263.18,0.272169233,13.50304878,34.92
20/4/1984,0,21.425,0.532100694,513.97,1591.41,0.264608977,13.33536585,34.74
21/4/1984,0,22.475,0.536000116,539.17,1582.47,0.249488464,13.18292683,34.63
22/4/1984,0,25.415,0.536000116,436.14,2251.85,0.325091029,13.07621951,34.59
23/4/1984,0,24.79,0.536000116,371.36,2320,0.317530772,13.0304878,34.67
24/4/1984,3.72,21.89,0.538458565,310.42,1890.8,0.294850003,13.0304878,34.72
25/4/1984,0,19.07,0.54,575.48,1188.78,0.249488464,13.30487805,34.9
26/4/1984,0,23.365,0.54,506.7,1777.98,0.211687182,13.47256098,35.08
27/4/1984,0,24.8,0.54,460.75,2088.06,0.181446156,13.53353659,35.07
28/4/1984,0,23.75,0.542458565,502.62,1800,0.15120513,13.41158537,34.78
29/4/1984,0,24.31,0.544,497.4,1886.23,0.12852436,13.33536585,34.44
30/4/1984,0,24.715,0.544,458.25,2078.48,0.113403847,13.06097561,34.18
1/5/1984,0,24.655,0.544,465.99,2045.83,0.113403847,12.78658537,33.92
2/5/1984,0,24.82,0.544911806,444.51,2120,0.098283334,12.80182927,33.69
3/5/1984,0,25.02,0.548,428.84,2200,0.090723078,13.24390244,33.52
4/5/1984,0,26.595,0.548,340.57,2638.76,0.083162821,13.76219512,33.52
5/5/1984,0,27.13,0.548,397.09,2558.84,0.071066411,14.15853659,33.53
6/5/1984,0,27.195,0.548,465.83,2322.58,0.062750129,14.55487805,33.56
7/5/1984,0,27.29,0.552,447.65,2412.94,0.090723078,14.9054878,33.59
8/5/1984,0,26.25,0.552,457.35,2280,0.083162821,15.16463415,33.62
9/5/1984,15.58,25.665,0.552,291.24,2379.82,0.120964104,15.16463415,33.54
10/5/1984,0,20.125,0.552,507.58,1461.03,0.158765386,15.14939024,33.51
11/5/1984,0,22.375,0.554458681,504.84,1681.33,0.136084617,15.14939024,33.54
12/5/1984,0,22.77,0.556000116,524.32,1638.01,0.120964104,15.05792683,33.55
13/5/1984,0,23.445,0.556000116,510.4,1750.76,0.105843591,15.01219512,33.52
14/5/1984,0,24.595,0.556000116,502.78,1876.59,0.090723078,15.13414634,33.39
15/5/1984,0,25.375,0.556000116,478.53,2039.35,0.074090514,15.17987805,33.26
16/5/1984,0,25.99,0.558458681,427.75,2277.49,0.061238078,15.13414634,33.18
17/5/1984,0,24.46,0.56,435.96,2066.47,0.051409744,15.11890244,33.2
18/5/1984,0,21.755,0.56,479.49,1639.48,0.042337436,15.16463415,33.12
19/5/1984,0,21.615,0.56,509.48,1562.16,0.037045257,15.36280488,33.01
20/5/1984,0,23.065,0.56,498.44,1729.87,0.031753077,15.56097561,32.91
21/5/1984,0,25.245,0.56,462.94,2078.28,0.027972949,15.68292683,32.74
22/5/1984,0,26.815,0.563732523,406.89,2420.19,0.027216923,15.65243902,32.59
23/5/1984,20.25,26.235,0.564000116,290.89,2395.31,0.038557308,15.77439024,32.45
24/5/1984,0,26.065,0.564000116,393.28,2351.73,0.036289231,15.94207317,32.5
25/5/1984,0,25.34,0.564000116,417.71,2222.66,0.043849488,16.0945122,32.54
26/5/1984,11.77,25.23,0.564000116,297.41,2280,0.642621801,16.35365854,32.53
27/5/1984,13.06,25.27,0.564000116,289.71,2300.82,0.778706418,16.58231707,32.48
28/5/1984,13.91,25.45,0.56410081,243.9,2480.77,0.68798334,16.79573171,32.23
29/5/1984,6.52,25.345,0.568,236.24,2501.55,0.453615389,16.7195122,32.02
30/5/1984,9.92,24.995,0.568,203.34,2559.09,0.325091029,16.65853659,31.78
31/5/1984,0,22.695,0.568,401.19,1983.99,0.234367951,16.67378049,31.5
1/6/1984,0,20,0.568,544.65,1355.01,0.166325643,16.75,31.29
2/6/1984,0,22,0.568,534.2,1547.3,0.120964104,17.13109756,31.16
3/6/1984,0,22.795,0.568,518.45,1647.64,0.090723078,17.45121951,30.96
4/6/1984,0,24.425,0.568,509.2,1820.99,0.066530257,17.81707317,30.53
5/6/1984,0,25.63,0.568,488.66,2038.25,0.052921795,18.24390244,30.09
6/6/1984,0,25.74,0.56810081,464.79,2118.53,0.041581411,18.56402439,29.71
7/6/1984,0,26.195,0.570458449,439.11,2280,0.035533205,18.76219512,29.47
8/6/1984,0,26.3,0.572000116,421.5,2314.8,0.029485,19.06707317,29.43
9/6/1984,0,26.035,0.572000116,452.55,2201.53,0.024948846,19.72256098,29.23
10/6/1984,0,27.44,0.572000116,402.88,2541.19,0.021168718,20.39329268,29.16
11/6/1984,0,26.905,0.572000116,410.69,2448.83,0.01738859,20.97256098,29.07
12/6/1984,6.57,26.5,0.572000116,375.58,2368.13,0.015120513,21.33841463,28.92
13/6/1984,0,26.615,0.572000116,422.81,2342.78,0.016632564,21.39939024,28.74
14/6/1984,21.63,26.015,0.572000116,320.23,2312.92,0.033265129,21.70426829,28.47
15/6/1984,19.33,25.215,0.572000116,327.47,2188.37,0.03477718,21.81097561,28.345
16/6/1984,9.63,25.85,0.572000116,226.8,2617.17,0.049897693,21.94817073,28.22
17/6/1984,23.97,26,0.572000116,254.46,2560,0.040069359,22.17682927,27.87
18/6/1984,13.26,26.245,0.572000116,291.61,2475.32,0.074090514,22.45121951,27.46
19/6/1984,12.76,26.7,0.572000116,308.78,2480,0.55945898,22.86280488,27.18
20/6/1984,0,27.395,0.572000116,419.31,2559.37,0.347771798,22.86280488,27.02
21/6/1984,0,27.6,0.572000116,402.34,2644.41,0.249488464,23.24390244,26.81
22/6/1984,0,27.31,0.572000116,390.5,2640,0.325091029,23.77743902,26.54
23/6/1984,1.02,26.71,0.572000116,321.63,2720,0.226807694,24.40243902,26.1
24/6/1984,12.96,27.14,0.572000116,243.67,2800,0.241928207,24.82926829,25.83
25/6/1984,0,27.755,0.572000116,330.46,2880,0.241928207,25.07317073,25.72
26/6/1984,0,28.305,0.572000116,325.47,3017.15,0.189006412,25.39329268,25.84
27/6/1984,0,27.37,0.572000116,436.89,2523.58,0.25704872,25.80487805,26.14
28/6/1984,0,27.04,0.572000116,409.9,2558.95,0.219247438,26.47560976,26.44
29/6/1984,15.77,27.24,0.572000116,270.8,2719.64,0.143644873,26.88719512,26.76
30/6/1984,0,27.76,0.572000116,358.51,2803.36,0.098283334,27.05487805,27.06
1/7/1984,0,27.425,0.572000116,439.72,2521.59,0.068042308,26.87195122,27.29
2/7/1984,16.96,27.205,0.572000116,334.48,2480,0.058213975,26.41463415,27.47
3/7/1984,0,26.875,0.571732523,438.62,2470.43,0.189006412,25.95731707,27.69
4/7/1984,21.48,26.175,0.568911574,347.45,2308.36,0.143644873,25.4695122,27.92
5/7/1984,18.43,25.75,0.568,348.46,2280,0.173885899,25.01219512,28.1
6/7/1984,7.82,26.69,0.568,331.39,2457.37,1.202080781,24.66158537,28.18
7/7/1984,0,27.245,0.568,457.69,2478.76,0.506537184,24.38719512,28.24
8/7/1984,11.21,27.51,0.568,334.58,2560,0.204126925,24.05182927,28.3
9/7/1984,12.55,27.52,0.568,350.34,2484.93,0.347771798,23.70121951,28.4
10/7/1984,15.99,27.585,0.568,349.65,2505.59,0.196566669,23.42682927,28.46
11/7/1984,0.71,27.75,0.568,412.63,2640,0.136084617,23.30487805,28.51
12/7/1984,0,26.97,0.568,449.39,2476.6,0.136084617,23.30487805,28.5
13/7/1984,18.32,27.485,0.566458681,319.44,2625.29,0.166325643,23.12195122,28.5
14/7/1984,17.43,27.25,0.564000116,378.67,2479.93,0.143644873,22.9695122,28.46
15/7/1984,18.09,26.445,0.564000116,324.33,2462.35,0.105843591,22.87804878,28.48
16/7/1984,22.24,26.335,0.564000116,329.92,2414.08,0.105843591,22.80182927,28.49
17/7/1984,21.69,27.005,0.564000116,316.61,2561.29,0.211687182,22.81707317,28.44
18/7/1984,5.09,27.485,0.564000116,294.02,2720.22,0.181446156,22.81707317,28.48
19/7/1984,1.97,27.52,0.564000116,387.99,2687.55,0.143644873,22.87804878,28.66
20/7/1984,20.66,26.555,0.56091169,288.04,2610.76,0.173885899,22.84756098,28.9
21/7/1984,0,26.585,0.56,423.58,2506.67,0.173885899,22.83231707,29.05
22/7/1984,17.01,26.715,0.56,334.8,2449.13,0.12852436,22.90853659,29.29
23/7/1984,8.72,26.355,0.56,325.49,2433.38,0.120964104,22.84756098,29.52
24/7/1984,9.2,26.87,0.56,301.98,2595.07,0.113403847,22.57317073,29.79
25/7/1984,11.15,26.78,0.56,325.66,2480,0.105843591,22.20731707,30.04
26/7/1984,11.07,26.745,0.556000116,305.89,2550.32,0.136084617,21.97865854,30.27
27/7/1984,21.11,26.98,0.556000116,314.33,2554.15,0.370452568,21.61280488,30.52
28/7/1984,0,27.805,0.556000116,422.36,2658.59,0.347771798,21.26219512,30.81
29/7/1984,0.46,28.575,0.556000116,369.45,2880,0.27972949,20.85060976,30.99
30/7/1984,17.11,27.28,0.556000116,299.76,2648.88,0.211687182,20.4695122,31.17
31/7/1984,16.04,26.92,0.552,296.41,2614.14,0.173885899,20.11890244,31.41
1/8/1984,12.41,27.985,0.552,289.63,2795.04,0.181446156,19.73780488,31.63
2/8/1984,4.53,28.05,0.552,308.23,2735.84,0.249488464,19.29573171,31.79
3/8/1984,5.84,28.34,0.552,296.62,2824.82,0.325091029,19.02134146,32
4/8/1984,4.9,28.25,0.551732292,279.25,2880,0.347771798,18.74695122,32.23
5/8/1984,13.56,28.69,0.548,296.98,2879.64,0.355332055,18.38109756,32.45
6/8/1984,5.8,28.215,0.548,399.6,2720.86,0.347771798,18.04573171,32.73
7/8/1984,15.98,28.145,0.548,325.39,2685.69,0.332651285,17.80182927,32.92
8/8/1984,0,28.215,0.548,452.69,2628.47,0.302410259,17.48170732,33.09
9/8/1984,0,28.99,0.544,434.77,2799.5,0.264608977,17.13109756,33.27
10/8/1984,0,28.88,0.544,417.85,2841.2,0.226807694,16.79573171,33.45
11/8/1984,0,28.07,0.544,413.86,2742.84,0.211687182,16.36890244,33.66
12/8/1984,0,27.855,0.544,400.41,2754,0.226807694,16.07926829,33.85
13/8/1984,0.73,28.03,0.54,418.74,2661.08,0.241928207,15.82012195,34.05
14/8/1984,11.4,27.98,0.54,331.84,2633.44,0.400693594,15.54573171,34.13
15/8/1984,0,28.03,0.54,438.8,2649.05,0.461175645,15.27134146,34.24
16/8/1984,0,28.48,0.54,437.24,2712.9,0.294850003,14.95121951,34.46
17/8/1984,0,28.315,0.536000116,384.33,2855.43,0.204126925,14.66158537,34.71
18/8/1984,0,28.25,0.536000116,399.95,2800,0.166325643,14.35670732,34.85
19/8/1984,0,28.355,0.536000116,388.02,2845.71,0.166325643,14.2347561,34.97
20/8/1984,5.51,27.83,0.536000116,262.28,2875.04,0.166325643,14.06707317,35.11
21/8/1984,20.88,26.69,0.531999884,288.83,2621.68,0.166325643,13.73170732,35.29
22/8/1984,21.9,26.25,0.531999884,328.09,2400.25,0.347771798,13.35060976,35.42
23/8/1984,17.97,26.5,0.531999884,317.24,2479.83,0.423374363,13.13719512,35.54
24/8/1984,5.36,26.565,0.531732407,398.21,2400,0.461175645,12.95426829,35.58
25/8/1984,7.93,27.25,0.528000116,321.16,2560,0.438494876,12.74085366,35.67
26/8/1984,0,27.255,0.528000116,448.39,2481.81,0.340211542,12.46646341,35.82
27/8/1984,0,26.87,0.528000116,433.25,2479.64,0.27972949,12.26829268,35.96
28/8/1984,0,25.685,0.523999884,472.95,2193.1,0.234367951,12.08536585,36.15
29/8/1984,0,26.5,0.523999884,456.89,2319.62,0.196566669,12.02439024,36.25
30/8/1984,0,27.245,0.523999884,439.81,2480.26,0.166325643,11.88719512,36.41
31/8/1984,0,27.28,0.523999884,435.4,2491.95,0.15120513,11.65853659,36.56
1/9/1984,0,27.5,0.52,443.72,2480,0.12852436,11.44512195,36.67
2/9/1984,0,27.75,0.52,429.94,2560,0.113403847,11.1554878,36.71
3/9/1984,0,27.22,0.52,431.69,2469.84,0.098283334,11.00304878,36.81
4/9/1984,0,27.47,0.516,414.4,2559.37,0.075602565,10.75914634,37.01
5/9/1984,27.3,27.125,0.516,290.42,2597.66,0.068798334,10.5304878,37.11
6/9/1984,8.28,25.92,0.516,251.51,2571.16,0.062750129,10.36280488,37.12
7/9/1984,0,24.85,0.516,400.2,2277.54,0.060482052,10.30182927,37.35
8/9/1984,0,24.825,0.512000116,398.09,2280,0.049141667,10.14939024,37.52
9/9/1984,0,25.69,0.512000116,384.83,2402.33,0.040069359,9.844512195,37.65
10/9/1984,0,26.46,0.512000116,372.94,2547.67,0.034021154,9.692073171,37.71
11/9/1984,0,26.215,0.507999653,431.02,2314.41,0.026460898,9.676829268,37.71
12/9/1984,0,26.825,0.507999653,432.68,2376.93,0.022680769,9.326219512,37.705
13/9/1984,0,27.235,0.507999653,439.12,2395.77,0.019656667,9.067073171,37.7
14/9/1984,0,28.025,0.507999653,421.6,2567.66,0.01738859,8.868902439,37.68
15/9/1984,0,27.025,0.504000116,445.4,2320,0.015120513,8.777439024,37.67
16/9/1984,10.78,27,0.504000116,316.82,2400,0.014364487,8.777439024,37.65
17/9/1984,18.34,27.255,0.504000116,272.55,2640,0.021168718,8.777439024,37.66
18/9/1984,11.08,27.01,0.500000116,262.95,2640,0.029485,8.792682927,37.66
19/9/1984,8.55,25.37,0.500000116,200.49,2614.09,0.04687359,8.823170732,37.63
20/9/1984,4.37,24.925,0.500000116,197.73,2560,0.055945898,8.838414634,37.6
21/9/1984,0,25.755,0.500000116,344.31,2480,0.050653718,8.868902439,37.5
22/9/1984,0,27.07,0.496,346.15,2662.67,0.044605513,8.853658537,37.33
23/9/1984,0,26.75,0.496,386.79,2482.32,0.030241026,8.853658537,37.06
24/9/1984,0,26.705,0.496,381.81,2489.05,0.020412693,8.899390244,36.95
25/9/1984,0,26.015,0.492000231,398.18,2328.46,0.015120513,8.945121951,37.03
26/9/1984,0,25.965,0.492000231,399.4,2314.04,0.010584359,9.097560976,37.03
27/9/1984,5.84,25.965,0.492000231,312.26,2513.67,0.012852436,9.356707317,36.96
28/9/1984,16.47,26.555,0.492000231,217.84,2738.13,0.029485,9.768292683,36.88
29/9/1984,0,25.48,0.488,381.13,2316.42,0.046117565,9.93597561,36.88
30/9/1984,5.61,25.075,0.488,272.98,2424.62,0.037045257,9.81402439,36.84
1/10/1984,0,23.29,0.488,323.33,2212.48,0.034021154,9.81402439,36.78
2/10/1984,0,20.745,0.483999884,454.02,1585.45,0.027216923,9.920731707,36.63
3/10/1984,0,21.09,0.483999884,454.2,1599.78,0.015876539,10.04268293,36.49
4/10/1984,0,21.985,0.483999884,429.72,1757.27,0.010584359,10.04268293,36.33
5/10/1984,0,22.69,0.483999884,444.88,1755.89,0.009072308,10.10365854,36.15
6/10/1984,0,23.75,0.479999884,421.73,1920,0.007560256,10.19512195,35.98
7/10/1984,0,24.4,0.479999884,395.71,2096.78,0.006577423,10.42378049,35.97
8/10/1984,0,24.405,0.479999884,389.78,2103.25,0.005367782,10.63719512,35.88
9/10/1984,0,23.26,0.476000116,397.39,1920,0.007182244,10.88109756,35.81
10/10/1984,0,24,0.476000116,380.98,2080,0.009828333,11.1554878,35.8
11/10/1984,0,24.885,0.476000116,377.93,2168.49,0.012852436,11.41463415,35.8
12/10/1984,0,24.795,0.476000116,380.85,2138.95,0.007560256,11.42987805,35.8
13/10/1984,0,23.99,0.472000116,378.04,2073.74,0.005065372,11.56707317,35.75
14/10/1984,0,22.825,0.472000116,430.68,1730.33,0.004082539,11.67378049,35.63
15/10/1984,0,23.45,0.472000116,421.41,1791.7,0.003477718,11.68902439,35.49
16/10/1984,0,25.21,0.468267708,377.6,2166.52,0.003553321,11.68902439,35.415
17/10/1984,0,25.165,0.468,387.84,2106.12,0.003704526,11.68902439,35.34
18/10/1984,0,24.45,0.468,394.12,1983.22,0.003024103,11.7652439,35.2
19/10/1984,0,24.545,0.468,385.17,2014.97,0.0029485,11.94817073,35.05
20/10/1984,0,24.445,0.464,367.13,2062.09,0.003099705,12.16158537,34.89
21/10/1984,0,25.73,0.464,348.28,2273.48,0.003326513,12.16158537,34.69
22/10/1984,0.63,25.555,0.464,333.43,2280,0.00325091,12.3902439,34.57
23/10/1984,0,25.18,0.464,358.62,2120,0.00325091,12.60365854,34.64
24/10/1984,0,24.62,0.459999769,364.6,2038.02,0.003326513,12.83231707,34.8
25/10/1984,0,25,0.459999769,347.01,2124.66,0.002494885,13.07621951,34.83
26/10/1984,9.29,25.705,0.459999769,209.02,2465.58,0.004006936,13.38109756,34.79
27/10/1984,7.25,26.25,0.459999769,217.85,2480,0.007560256,13.56402439,34.7
28/10/1984,12.88,26.605,0.456,215.9,2531.17,0.013608462,13.45731707,34.6
29/10/1984,0,26.24,0.456,306.93,2396.1,0.01209641,13.21341463,34.36
30/10/1984,0,25.49,0.456,315.64,2280,0.007560256,13.16768293,34.12
31/10/1984,0,24.745,0.456,324.5,2120,0.004158141,13.22865854,33.87
1/11/1984,0,24.99,0.452000116,313.21,2200,0.002192474,13.36585366,33.77
2/11/1984,0,24.975,0.452000116,293.01,2280,0.001436449,13.51829268,33.77
3/11/1984,12.9,24.725,0.452000116,212.98,2280,0.036289231,13.88414634,33.77
4/11/1984,0,24.025,0.452000116,278.37,2199.32,0.438494876,14.25,33.71
5/11/1984,0,23.44,0.448267708,301.93,2060.23,0.27972949,14.63109756,33.68
6/11/1984,0,20.195,0.448,303.07,1698.71,0.181446156,14.78353659,33.44
7/11/1984,0,16.15,0.448,390.78,1103.52,0.181446156,14.78353659,33.3
8/11/1984,0,17.225,0.448,393.15,1156.33,0.158765386,14.78353659,33.16
9/11/1984,0,19.245,0.448,360.33,1400,0.136084617,14.875,32.92
10/11/1984,0,19.785,0.443999884,368.28,1401.38,0.113403847,14.92073171,32.64
11/11/1984,0,20.96,0.443999884,324.61,1650.1,0.090723078,15.28658537,32.36
12/11/1984,0,14.49,0.443999884,375.3,984.07,0.074090514,15.28658537,32.16
13/11/1984,0,12,0.443999884,394.73,800,0.058970001,15.71341463,32
14/11/1984,0,14.275,0.443999884,399.39,885.94,0.043849488,16.07926829,31.85
15/11/1984,0,17.845,0.44,368.71,1215.44,0.032509103,16.50609756,31.75
16/11/1984,0,18.995,0.44,369.28,1279.29,0.024192821,16.93292683,31.48
17/11/1984,0,19.3,0.44,362.13,1320,0.018900641,17.23780488,31.25
18/11/1984,0,20.79,0.44,343.41,1479.71,0.016632564,17.48170732,31.02
19/11/1984,0,22.425,0.44,314.78,1760,0.01738859,17.71036585,30.76
20/11/1984,3.17,22.79,0.43908831,144.14,2216.55,0.021168718,17.86280488,30.58
21/11/1984,20.88,19.945,0.435999653,142.46,1864.4,0.090723078,18.27439024,30.22
22/11/1984,25.63,15.555,0.435999653,193.25,1302.07,0.635061545,18.625,30.05
23/11/1984,17.62,13.855,0.435999653,184.97,1195.34,0.476296158,18.97560976,29.86
24/11/1984,0,17.58,0.435999653,294.66,1382.02,0.347771798,19.37195122,29.65
25/11/1984,0,19.8,0.435999653,301.21,1563.64,0.287289746,19.64634146,29.53
26/11/1984,0,19.25,0.435999653,326.07,1407.34,0.234367951,20.19512195,29.3
27/11/1984,0,21.055,0.433541319,306.29,1626.84,0.196566669,20.45426829,29.1
28/11/1984,0,20.735,0.432000231,298.88,1619.04,0.166325643,20.74390244,28.88
29/11/1984,1,16.685,0.432000231,327.15,1199.42,0.158765386,21.06402439,28.77
30/11/1984,0,15.255,0.432000231,341.41,1041.47,0.136084617,21.24695122,28.41
1/12/1984,7.51,19,0.432000231,169.97,1642.2,0.143644873,21.59756098,28.23
2/12/1984,0,20.96,0.432000231,262.03,1753.49,0.143644873,21.90243902,28.22
3/12/1984,0,21.195,0.432000231,247.35,1801.93,0.12852436,22.23780488,28.38
4/12/1984,0,21.475,0.432000231,258.01,1795.9,0.113403847,22.4054878,28.48
5/12/1984,0,23.18,0.432000231,239.97,2080,0.098283334,22.95426829,28.48
6/12/1984,2.84,22.1,0.431088426,183.41,1952.53,0.090723078,23.22865854,27.88
7/12/1984,0,11.01,0.428267708,366.55,720,0.083162821,23.24390244,27.19
8/12/1984,0,9.325,0.428,363.35,640,0.068798334,23,27.04
9/12/1984,0,10.43,0.428,380.48,615.52,0.059726026,22.84756098,27.6
10/12/1984,0,12.755,0.428,368.95,760.43,0.053677821,22.84756098,27.85
11/12/1984,0,16.155,0.428,334.69,1079.39,0.048385641,23.76219512,27.96
12/12/1984,0,17.6,0.428,301.45,1295.7,0.053677821,24.81402439,28.03
13/12/1984,0,17.165,0.428,344.11,1106.12,0.055189872,25.04268293,28.22
14/12/1984,0,20.05,0.428,283.27,1567.69,0.04687359,24.18902439,28.44
15/12/1984,0,20.72,0.428,244.78,1755.89,0.043849488,23.80792683,28.55
16/12/1984,0,21.14,0.428,250.2,1780.34,0.043849488,23.6402439,28.6
17/12/1984,0,21.61,0.428,264.52,1785.68,0.042337436,23.53353659,28.58
