# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-02-08 06:40:09 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 271538082002301 AMAX NO 3 WELL NEAR PINE LEVEL FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 271538082002301
#            TS   parameter     statistic     Description
#        251411       62611     00001     Groundwater level above NAVD 1988, feet (Maximum)
#         28739       62610     00001     Groundwater level above NGVD 1929, feet (Maximum)
#            00       72019     00011     Depth to water level, feet below land surface (Instantaneous)
#            00       62610     00011     Groundwater level above NGVD 1929, feet (Instantaneous)
#            00       62611     00011     Groundwater level above NAVD 1988, feet (Instantaneous)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=271538082002301&ts_ids=28739]
# 
# Discrete groundwater status codes included in this output:
#  '00_62610_00011_cd'
#  '00_62611_00011_cd'
#  '00_72019_00011_cd'
#
#     1          Not determined
#
#     A          Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	251411_62611_00001	251411_62611_00001_cd	28739_62610_00001	28739_62610_00001_cd	00_62610_00011	00_62610_00011_cd	00_62611_00011	00_62611_00011_cd	00_72019_00011	00_72019_00011_cd
USGS	271538082002301	1991-01-22		38.99	A	40.04	A:R						
USGS	271538082002301	1991-01-23		38.97	A	40.02	A:R						
USGS	271538082002301	1991-01-24		39.16	A	40.21	A:R						
USGS	271538082002301	1991-01-25		39.20	A	40.25	A:R						
USGS	271538082002301	1991-01-26		39.31	A	40.36	A:R						
USGS	271538082002301	1991-01-27		39.55	A	40.60	A:R						
USGS	271538082002301	1991-01-28		39.75	A	40.80	A:R						
USGS	271538082002301	1991-01-29		39.70	A	40.75	A:R						
USGS	271538082002301	1991-01-30		39.71	A	40.76	A:R						
USGS	271538082002301	1991-01-31		39.70	A	40.75	A:R						
USGS	271538082002301	1991-02-01		39.62	A	40.67	A:R						
USGS	271538082002301	1991-02-02		39.65	A	40.70	A:R						
USGS	271538082002301	1991-02-03		39.78	A	40.83	A:R						
USGS	271538082002301	1991-02-04		39.88	A	40.93	A:R						
USGS	271538082002301	1991-02-05		39.88	A	40.93	A:R						
USGS	271538082002301	1991-02-06		39.63	A	40.68	A:R						
USGS	271538082002301	1991-02-06 18:47	UTC									18.55	1:A
USGS	271538082002301	1991-02-07		39.54	A	40.59	A:R						
USGS	271538082002301	1991-02-08		39.47	A	40.52	A:R						
USGS	271538082002301	1991-02-09		39.49	A	40.54	A:R						
USGS	271538082002301	1991-02-10		39.50	A	40.55	A:R						
USGS	271538082002301	1991-02-11		39.58	A	40.63	A:R						
USGS	271538082002301	1991-02-12		39.36	A	40.41	A:R						
USGS	271538082002301	1991-02-13		39.21	A	40.26	A:R						
USGS	271538082002301	1991-02-14		39.15	A	40.20	A:R						
USGS	271538082002301	1991-02-15		38.64	A	39.69	A:R						
USGS	271538082002301	1991-02-16		36.23	A	37.28	A:R						
USGS	271538082002301	1991-02-17		33.43	A	34.48	A:R						
USGS	271538082002301	1991-02-18		33.22	A	34.27	A:R						
USGS	271538082002301	1991-02-19		33.98	A	35.03	A:R						
USGS	271538082002301	1991-02-20		34.49	A	35.54	A:R						
USGS	271538082002301	1991-02-21		34.79	A	35.84	A:R						
USGS	271538082002301	1991-02-22		34.91	A	35.96	A:R						
USGS	271538082002301	1991-02-23		35.05	A	36.10	A:R						
USGS	271538082002301	1991-02-24		35.42	A	36.47	A:R						
USGS	271538082002301	1991-02-25		35.82	A	36.87	A:R						
USGS	271538082002301	1991-02-26		36.15	A	37.20	A:R						
USGS	271538082002301	1991-02-27		36.34	A	37.39	A:R						
USGS	271538082002301	1991-02-28		36.72	A	37.77	A:R						
USGS	271538082002301	1991-03-01		37.15	A	38.20	A:R						
USGS	271538082002301	1991-03-02		37.61	A	38.66	A:R						
USGS	271538082002301	1991-03-03		38.02	A	39.07	A:R						
USGS	271538082002301	1991-03-04		38.07	A	39.12	A:R						
USGS	271538082002301	1991-03-05		38.11	A	39.16	A:R						
USGS	271538082002301	1991-03-06		38.39	A	39.44	A:R						
USGS	271538082002301	1991-03-07		38.56	A	39.61	A:R						
USGS	271538082002301	1991-03-08		38.62	A	39.67	A:R						
USGS	271538082002301	1991-03-09		38.70	A	39.75	A:R						
USGS	271538082002301	1991-03-10		38.73	A	39.78	A:R						
USGS	271538082002301	1991-03-11		38.85	A	39.90	A:R						
USGS	271538082002301	1991-03-12		39.07	A	40.12	A:R						
USGS	271538082002301	1991-03-13		39.13	A	40.18	A:R						
USGS	271538082002301	1991-03-14		39.37	A	40.42	A:R						
USGS	271538082002301	1991-03-15		39.38	A	40.43	A:R						
USGS	271538082002301	1991-03-16		39.50	A	40.55	A:R						
USGS	271538082002301	1991-03-17		39.80	A	40.85	A:R						
USGS	271538082002301	1991-03-18		40.05	A	41.10	A:R						
USGS	271538082002301	1991-03-19		40.06	A	41.11	A:R						
USGS	271538082002301	1991-03-20		40.11	A	41.16	A:R						
USGS	271538082002301	1991-03-21		40.14	A	41.19	A:R						
USGS	271538082002301	1991-03-22		40.20	A	41.25	A:R						
USGS	271538082002301	1991-03-23		40.12	A	41.17	A:R						
USGS	271538082002301	1991-03-24		40.26	A	41.31	A:R						
USGS	271538082002301	1991-03-25		40.32	A	41.37	A:R						
USGS	271538082002301	1991-03-26		40.02	A	41.07	A:R						
USGS	271538082002301	1991-03-26 19:30	UTC									18.19	1:A
USGS	271538082002301	1991-03-27		39.89	A	40.94	A:R						
USGS	271538082002301	1991-03-28		39.60	A	40.65	A:R						
USGS	271538082002301	1991-03-29		39.52	A	40.57	A:R						
USGS	271538082002301	1991-03-30		39.19	A	40.24	A:R						
USGS	271538082002301	1991-03-31		39.32	A	40.37	A:R						
USGS	271538082002301	1991-04-01		39.45	A	40.50	A:R						
USGS	271538082002301	1991-04-02		39.36	A	40.41	A:R						
USGS	271538082002301	1991-04-03		39.22	A	40.27	A:R						
USGS	271538082002301	1991-04-04		38.89	A	39.94	A:R						
USGS	271538082002301	1991-04-05		38.73	A	39.78	A:R						
USGS	271538082002301	1991-04-06		38.84	A	39.89	A:R						
USGS	271538082002301	1991-04-07		39.09	A	40.14	A:R						
USGS	271538082002301	1991-04-08		39.19	A	40.24	A:R						
USGS	271538082002301	1991-04-09		39.43	A	40.48	A:R						
USGS	271538082002301	1991-04-10		39.55	A	40.60	A:R						
USGS	271538082002301	1991-04-11		39.52	A	40.57	A:R						
USGS	271538082002301	1991-04-12		39.41	A	40.46	A:R						
USGS	271538082002301	1991-04-13		39.03	A	40.08	A:R						
USGS	271538082002301	1991-04-14		38.99	A	40.04	A:R						
USGS	271538082002301	1991-04-15		39.01	A	40.06	A:R						
USGS	271538082002301	1991-04-16		38.61	A	39.66	A:R						
USGS	271538082002301	1991-04-17		38.54	A	39.59	A:R						
USGS	271538082002301	1991-04-18		38.78	A	39.83	A:R						
USGS	271538082002301	1991-04-19		38.96	A	40.01	A:R						
USGS	271538082002301	1991-04-20		39.30	A	40.35	A:R						
USGS	271538082002301	1991-04-21		39.46	A	40.51	A:R						
USGS	271538082002301	1991-04-22		39.45	A	40.50	A:R						
USGS	271538082002301	1991-04-23		39.52	A	40.57	A:R						
USGS	271538082002301	1991-04-24		39.41	A	40.46	A:R						
USGS	271538082002301	1991-04-25		39.52	A	40.57	A:R						
USGS	271538082002301	1991-04-26		39.78	A	40.83	A:R						
USGS	271538082002301	1991-04-27		40.02	A	41.07	A:R						
USGS	271538082002301	1991-04-28		40.23	A	41.28	A:R						
USGS	271538082002301	1991-04-29		40.26	A	41.31	A:R						
USGS	271538082002301	1991-04-30		39.96	A	41.01	A:R						
USGS	271538082002301	1991-05-01		39.60	A	40.65	A:R						
USGS	271538082002301	1991-05-02		39.58	A	40.63	A:R						
USGS	271538082002301	1991-05-03		39.39	A	40.44	A:R						
USGS	271538082002301	1991-05-04		38.91	A	39.96	A:R						
USGS	271538082002301	1991-05-05		38.66	A	39.71	A:R						
USGS	271538082002301	1991-05-06		38.58	A	39.63	A:R						
USGS	271538082002301	1991-05-07		37.98	A	39.03	A:R						
USGS	271538082002301	1991-05-08		37.90	A	38.95	A:R						
USGS	271538082002301	1991-05-09		37.80	A	38.85	A:R						
USGS	271538082002301	1991-05-10		37.50	A	38.55	A:R						
USGS	271538082002301	1991-05-11		37.32	A	38.37	A:R						
USGS	271538082002301	1991-05-12		37.64	A	38.69	A:R						
USGS	271538082002301	1991-05-13		37.72	A	38.77	A:R						
USGS	271538082002301	1991-05-14		37.81	A	38.86	A:R						
USGS	271538082002301	1991-05-15		37.90	A	38.95	A:R						
USGS	271538082002301	1991-05-16		37.86	A	38.91	A:R						
USGS	271538082002301	1991-05-17		38.14	A	39.19	A:R						
USGS	271538082002301	1991-05-18		38.47	A	39.52	A:R						
USGS	271538082002301	1991-05-19		38.82	A	39.87	A:R						
USGS	271538082002301	1991-05-20		39.13	A	40.18	A:R						
USGS	271538082002301	1991-05-21		39.39	A	40.44	A:R						
USGS	271538082002301	1991-05-22		39.56	A	40.61	A:R						
USGS	271538082002301	1991-05-23		39.77	A	40.82	A:R						
USGS	271538082002301	1991-05-24		39.96	A	41.01	A:R						
USGS	271538082002301	1991-05-25		40.17	A	41.22	A:R						
USGS	271538082002301	1991-05-26		40.29	A	41.34	A:R						
USGS	271538082002301	1991-05-27		40.42	A	41.47	A:R						
USGS	271538082002301	1991-05-28		40.56	A	41.61	A:R						
USGS	271538082002301	1991-05-29		40.75	A	41.80	A:R						
USGS	271538082002301	1991-05-30		40.91	A	41.96	A:R						
USGS	271538082002301	1991-05-31		41.00	A	42.05	A:R						
USGS	271538082002301	1991-06-01		41.14	A	42.19	A:R						
USGS	271538082002301	1991-06-02		41.26	A	42.31	A:R						
USGS	271538082002301	1991-06-03		41.33	A	42.38	A:R						
USGS	271538082002301	1991-06-04		41.33	A	42.38	A:R						
USGS	271538082002301	1991-06-05		41.46	A	42.51	A:R						
USGS	271538082002301	1991-06-06		41.51	A	42.56	A:R						
USGS	271538082002301	1991-06-07		41.60	A	42.65	A:R						
USGS	271538082002301	1991-06-08		41.66	A	42.71	A:R						
USGS	271538082002301	1991-06-09		41.73	A	42.78	A:R						
USGS	271538082002301	1991-06-10		41.77	A	42.82	A:R						
USGS	271538082002301	1991-06-11		41.73	A	42.78	A:R						
USGS	271538082002301	1991-06-12		41.75	A	42.80	A:R						
USGS	271538082002301	1991-06-12 17:05	UTC									16.78	1:A
USGS	271538082002301	1991-06-13		41.75	A	42.80	A:R						
USGS	271538082002301	1991-06-14		41.70	A	42.75	A:R						
USGS	271538082002301	1991-06-15		41.43	A	42.48	A:R						
USGS	271538082002301	1991-06-16		41.22	A	42.27	A:R						
USGS	271538082002301	1991-06-17		41.55	A	42.60	A:R						
USGS	271538082002301	1991-06-18		41.64	A	42.69	A:R						
USGS	271538082002301	1991-06-19		41.66	A	42.71	A:R						
USGS	271538082002301	1991-06-20		41.68	A	42.73	A:R						
USGS	271538082002301	1991-06-21		41.91	A	42.96	A:R						
USGS	271538082002301	1991-06-22		42.08	A	43.13	A:R						
USGS	271538082002301	1991-06-23		42.20	A	43.25	A:R						
USGS	271538082002301	1991-06-24		42.36	A	43.41	A:R						
USGS	271538082002301	1991-06-25		42.49	A	43.54	A:R						
USGS	271538082002301	1991-06-26		42.58	A	43.63	A:R						
USGS	271538082002301	1991-06-27		42.59	A	43.64	A:R						
USGS	271538082002301	1991-06-28		42.62	A	43.67	A:R						
USGS	271538082002301	1991-06-29		42.87	A	43.92	A:R						
USGS	271538082002301	1991-06-30		43.05	A	44.10	A:R						
USGS	271538082002301	1991-07-01		43.10	A	44.15	A:R						
USGS	271538082002301	1991-07-02		43.11	A	44.16	A:R						
USGS	271538082002301	1991-07-03		43.06	A	44.11	A:R						
USGS	271538082002301	1991-07-04		43.12	A	44.17	A:R						
USGS	271538082002301	1991-07-05		43.21	A	44.26	A:R						
USGS	271538082002301	1991-07-06		43.30	A	44.35	A:R						
USGS	271538082002301	1991-07-07		43.37	A	44.42	A:R						
USGS	271538082002301	1991-07-08		43.46	A	44.51	A:R						
USGS	271538082002301	1991-07-09		43.51	A	44.56	A:R						
USGS	271538082002301	1991-07-10		43.54	A	44.59	A:R						
USGS	271538082002301	1991-07-11		43.58	A	44.63	A:R						
USGS	271538082002301	1991-07-12		43.62	A	44.67	A:R						
USGS	271538082002301	1991-07-13		43.70	A	44.75	A:R						
USGS	271538082002301	1991-07-14		43.76	A	44.81	A:R						
USGS	271538082002301	1991-07-15		43.77	A	44.82	A:R						
USGS	271538082002301	1991-07-16		43.75	A	44.80	A:R						
USGS	271538082002301	1991-07-17		43.79	A	44.84	A:R						
USGS	271538082002301	1991-07-18		43.82	A	44.87	A:R						
USGS	271538082002301	1991-07-19		43.83	A	44.88	A:R						
USGS	271538082002301	1991-07-20		43.84	A	44.89	A:R						
USGS	271538082002301	1991-07-21		43.95	A	45.00	A:R						
USGS	271538082002301	1991-07-22		44.03	A	45.08	A:R						
USGS	271538082002301	1991-07-23		44.11	A	45.16	A:R						
USGS	271538082002301	1991-07-24		44.12	A	45.17	A:R						
USGS	271538082002301	1991-07-25		44.14	A	45.19	A:R						
USGS	271538082002301	1991-07-26		44.14	A	45.19	A:R						
USGS	271538082002301	1991-07-27		44.21	A	45.26	A:R						
USGS	271538082002301	1991-07-28		44.29	A	45.34	A:R						
USGS	271538082002301	1991-07-29		44.23	A	45.28	A:R						
USGS	271538082002301	1991-07-30		44.27	A	45.32	A:R						
USGS	271538082002301	1991-07-31		44.38	A	45.43	A:R						
USGS	271538082002301	1991-08-01		44.41	A	45.46	A:R						
USGS	271538082002301	1991-08-02		44.41	A	45.46	A:R						
USGS	271538082002301	1991-08-03		44.44	A	45.49	A:R						
USGS	271538082002301	1991-08-04		44.54	A	45.59	A:R						
USGS	271538082002301	1991-08-05		44.53	A	45.58	A:R						
USGS	271538082002301	1991-08-06		44.48	A	45.53	A:R						
USGS	271538082002301	1991-08-07		44.47	A	45.52	A:R						
USGS	271538082002301	1991-08-08		44.48	A	45.53	A:R						
USGS	271538082002301	1991-08-09		44.52	A	45.57	A:R						
USGS	271538082002301	1991-08-10		44.55	A	45.60	A:R						
USGS	271538082002301	1991-08-11		44.59	A	45.64	A:R						
USGS	271538082002301	1991-08-12		44.51	A	45.56	A:R						
USGS	271538082002301	1991-08-13		44.49	A	45.54	A:R						
USGS	271538082002301	1991-08-14		44.44	A	45.49	A:R						
USGS	271538082002301	1991-08-15		44.43	A	45.48	A:R						
USGS	271538082002301	1991-08-16		44.49	A	45.54	A:R						
USGS	271538082002301	1991-08-17		44.52	A	45.57	A:R						
USGS	271538082002301	1991-08-18		44.53	A	45.58	A:R						
USGS	271538082002301	1991-08-19		44.54	A	45.59	A:R						
USGS	271538082002301	1991-08-20		44.61	A	45.66	A:R						
USGS	271538082002301	1991-08-21		44.67	A	45.72	A:R						
USGS	271538082002301	1991-08-22		44.67	A	45.72	A:R						
USGS	271538082002301	1991-08-23		44.68	A	45.73	A:R						
USGS	271538082002301	1991-08-24		44.64	A	45.69	A:R						
USGS	271538082002301	1991-08-25		44.72	A	45.77	A:R						
USGS	271538082002301	1991-08-26		44.76	A	45.81	A:R						
USGS	271538082002301	1991-08-27		44.75	A	45.80	A:R						
USGS	271538082002301	1991-08-28		44.75	A	45.80	A:R						
USGS	271538082002301	1991-08-29		44.79	A	45.84	A:R						
USGS	271538082002301	1991-08-30		44.83	A	45.88	A:R						
USGS	271538082002301	1991-08-31		44.84	A	45.89	A:R						
USGS	271538082002301	1991-09-01		44.77	A	45.82	A:R						
USGS	271538082002301	1991-09-02		44.80	A	45.85	A:R						
USGS	271538082002301	1991-09-03		44.88	A	45.93	A:R						
USGS	271538082002301	1991-09-04		44.89	A	45.94	A:R						
USGS	271538082002301	1991-09-05		44.85	A	45.90	A:R						
USGS	271538082002301	1991-09-06		44.73	A	45.78	A:R						
USGS	271538082002301	1991-09-07		44.73	A	45.78	A:R						
USGS	271538082002301	1991-09-08		44.76	A	45.81	A:R						
USGS	271538082002301	1991-09-09		44.81	A	45.86	A:R						
USGS	271538082002301	1991-09-10		44.82	A	45.87	A:R						
USGS	271538082002301	1991-09-11		44.85	A	45.90	A:R						
USGS	271538082002301	1991-09-12		44.86	A	45.91	A:R						
USGS	271538082002301	1991-09-13		44.82	A	45.87	A:R						
USGS	271538082002301	1991-09-14		44.82	A	45.87	A:R						
USGS	271538082002301	1991-09-15		44.78	A	45.83	A:R						
USGS	271538082002301	1991-09-16		44.74	A	45.79	A:R						
USGS	271538082002301	1991-09-17		44.50	A	45.55	A:R						
USGS	271538082002301	1991-09-18		44.27	A	45.32	A:R						
USGS	271538082002301	1991-09-19		43.88	A	44.93	A:R						
USGS	271538082002301	1991-09-20		43.67	A	44.72	A:R						
USGS	271538082002301	1991-09-21		43.42	A	44.47	A:R						
USGS	271538082002301	1991-09-22		43.57	A	44.62	A:R						
USGS	271538082002301	1991-09-23		43.59	A	44.64	A:R						
USGS	271538082002301	1991-09-24		43.63	A	44.68	A:R						
USGS	271538082002301	1991-09-25		43.73	A	44.78	A:R						
USGS	271538082002301	1991-09-26		43.71	A	44.76	A:R						
USGS	271538082002301	1991-09-27		43.65	A	44.70	A:R						
USGS	271538082002301	1991-09-28		43.58	A	44.63	A:R						
USGS	271538082002301	1991-09-29		43.59	A	44.64	A:R						
USGS	271538082002301	1991-09-30		43.55	A	44.60	A:R						
USGS	271538082002301	1991-10-01		43.73	A	44.78	A:R						
USGS	271538082002301	1991-10-02		43.79	A	44.84	A:R						
USGS	271538082002301	1991-10-03		43.72	A	44.77	A:R						
USGS	271538082002301	1991-10-04		43.78	A	44.83	A:R						
USGS	271538082002301	1991-10-05		43.88	A	44.93	A:R						
USGS	271538082002301	1991-10-06		43.95	A	45.00	A:R						
USGS	271538082002301	1991-10-07		43.99	A	45.04	A:R						
USGS	271538082002301	1991-10-07 11:30	UTC									14.24	1:A
USGS	271538082002301	1991-10-08		43.96	A	45.01	A:R						
USGS	271538082002301	1991-10-09		44.00	A	45.05	A:R						
USGS	271538082002301	1991-10-10		44.02	A	45.07	A:R						
USGS	271538082002301	1991-10-11		43.95	A	45.00	A:R						
USGS	271538082002301	1991-10-12		43.90	A	44.95	A:R						
USGS	271538082002301	1991-10-13		43.92	A	44.97	A:R						
USGS	271538082002301	1991-10-14		43.95	A	45.00	A:R						
USGS	271538082002301	1991-10-15		43.70	A	44.75	A:R						
USGS	271538082002301	1991-10-16		43.71	A	44.76	A:R						
USGS	271538082002301	1991-10-17		43.59	A	44.64	A:R						
USGS	271538082002301	1991-10-18		43.45	A	44.50	A:R						
USGS	271538082002301	1991-10-19		43.52	A	44.57	A:R						
USGS	271538082002301	1991-10-20		43.54	A	44.59	A:R						
USGS	271538082002301	1991-10-21		43.51	A	44.56	A:R						
USGS	271538082002301	1991-10-22		43.24	A	44.29	A:R						
USGS	271538082002301	1991-10-23		42.99	A	44.04	A:R						
USGS	271538082002301	1991-10-24		42.62	A	43.67	A:R						
USGS	271538082002301	1991-10-25		42.31	A	43.36	A:R						
USGS	271538082002301	1991-10-26		42.32	A	43.37	A:R						
USGS	271538082002301	1991-10-27		42.42	A	43.47	A:R						
USGS	271538082002301	1991-10-28		42.43	A	43.48	A:R						
USGS	271538082002301	1991-10-29		42.20	A	43.25	A:R						
USGS	271538082002301	1991-10-30		42.03	A	43.08	A:R						
USGS	271538082002301	1991-10-31		41.91	A	42.96	A:R						
USGS	271538082002301	1991-11-01		41.69	A	42.74	A:R						
USGS	271538082002301	1991-11-02		41.08	A	42.13	A:R						
USGS	271538082002301	1991-11-03		40.85	A	41.90	A:R						
USGS	271538082002301	1991-11-04		41.01	A	42.06	A:R						
USGS	271538082002301	1991-11-05		41.10	A	42.15	A:R						
USGS	271538082002301	1991-11-06		40.69	A	41.74	A:R						
USGS	271538082002301	1991-11-07		40.64	A	41.69	A:R						
USGS	271538082002301	1991-11-08		40.46	A	41.51	A:R						
USGS	271538082002301	1991-11-09		40.14	A	41.19	A:R						
USGS	271538082002301	1991-11-10		40.48	A	41.53	A:R						
USGS	271538082002301	1991-11-11		40.55	A	41.60	A:R						
USGS	271538082002301	1991-11-12		40.39	A	41.44	A:R						
USGS	271538082002301	1991-11-13		40.14	A	41.19	A:R						
USGS	271538082002301	1991-11-14		39.88	A	40.93	A:R						
USGS	271538082002301	1991-11-15		39.54	A	40.59	A:R						
USGS	271538082002301	1991-11-16		39.14	A	40.19	A:R						
USGS	271538082002301	1991-11-17		39.36	A	40.41	A:R						
USGS	271538082002301	1991-11-18		39.42	A	40.47	A:R						
USGS	271538082002301	1991-11-19		38.77	A	39.82	A:R						
USGS	271538082002301	1991-11-20		38.90	A	39.95	A:R						
USGS	271538082002301	1991-11-21		38.90	A	39.95	A:R						
USGS	271538082002301	1991-11-22		38.73	A	39.78	A:R						
USGS	271538082002301	1991-11-23		38.54	A	39.59	A:R						
USGS	271538082002301	1991-11-24		38.82	A	39.87	A:R						
USGS	271538082002301	1991-11-25		38.97	A	40.02	A:R						
USGS	271538082002301	1991-11-26		38.93	A	39.98	A:R						
USGS	271538082002301	1991-11-27		39.09	A	40.14	A:R						
USGS	271538082002301	1991-11-28		39.24	A	40.29	A:R						
USGS	271538082002301	1991-11-29		39.43	A	40.48	A:R						
USGS	271538082002301	1991-11-30		39.48	A	40.53	A:R						
USGS	271538082002301	1991-12-01		39.56	A	40.61	A:R						
USGS	271538082002301	1991-12-02		39.52	A	40.57	A:R						
USGS	271538082002301	1991-12-03		39.26	A	40.31	A:R						
USGS	271538082002301	1991-12-04		39.16	A	40.21	A:R						
USGS	271538082002301	1991-12-05		39.16	A	40.21	A:R						
USGS	271538082002301	1991-12-06		39.15	A	40.20	A:R						
USGS	271538082002301	1991-12-07		39.14	A	40.19	A:R						
USGS	271538082002301	1991-12-08		39.19	A	40.24	A:R						
USGS	271538082002301	1991-12-09		39.18	A	40.23	A:R						
USGS	271538082002301	1991-12-10		38.49	A	39.54	A:R						
USGS	271538082002301	1991-12-10 18:40	UTC									19.70	1:A
USGS	271538082002301	1991-12-11		38.26	A	39.31	A:R						
USGS	271538082002301	1991-12-12		38.23	A	39.28	A:R						
USGS	271538082002301	1991-12-13		37.97	A	39.02	A:R						
USGS	271538082002301	1991-12-14		37.58	A	38.63	A:R						
USGS	271538082002301	1991-12-15		37.86	A	38.91	A:R						
USGS	271538082002301	1991-12-16		37.99	A	39.04	A:R						
USGS	271538082002301	1991-12-17		37.82	A	38.87	A:R						
USGS	271538082002301	1991-12-18		37.08	A	38.13	A:R						
USGS	271538082002301	1991-12-19		37.25	A	38.30	A:R						
USGS	271538082002301	1991-12-20		37.17	A	38.22	A:R						
USGS	271538082002301	1991-12-21		36.81	A	37.86	A:R						
USGS	271538082002301	1991-12-22		37.35	A	38.40	A:R						
USGS	271538082002301	1991-12-23		37.47	A	38.52	A:R						
USGS	271538082002301	1991-12-24		36.87	A	37.92	A:R						
USGS	271538082002301	1991-12-25		36.90	A	37.95	A:R						
USGS	271538082002301	1991-12-26		37.12	A	38.17	A:R						
USGS	271538082002301	1991-12-27		37.23	A	38.28	A:R						
USGS	271538082002301	1991-12-28		37.44	A	38.49	A:R						
USGS	271538082002301	1991-12-29		37.52	A	38.57	A:R						
USGS	271538082002301	1991-12-30		37.09	A	38.14	A:R						
USGS	271538082002301	1991-12-31		36.92	A	37.97	A:R						
USGS	271538082002301	1992-01-01		37.02	A	38.07	A:R						
USGS	271538082002301	1992-01-02		37.17	A	38.22	A:R						
USGS	271538082002301	1992-01-03		37.19	A	38.24	A:R						
USGS	271538082002301	1992-01-04		36.88	A	37.93	A:R						
USGS	271538082002301	1992-01-05		37.06	A	38.11	A:R						
USGS	271538082002301	1992-01-06		37.19	A	38.24	A:R						
USGS	271538082002301	1992-01-07		36.87	A	37.92	A:R						
USGS	271538082002301	1992-01-08		36.50	A	37.55	A:R						
USGS	271538082002301	1992-01-09		36.58	A	37.63	A:R						
USGS	271538082002301	1992-01-10		36.63	A	37.68	A:R						
USGS	271538082002301	1992-01-11		36.22	A	37.27	A:R						
USGS	271538082002301	1992-01-12		36.38	A	37.43	A:R						
USGS	271538082002301	1992-01-13		36.53	A	37.58	A:R						
USGS	271538082002301	1992-01-14		36.71	A	37.76	A:R						
USGS	271538082002301	1992-01-15		36.61	A	37.66	A:R						
USGS	271538082002301	1992-01-16		36.25	A	37.30	A:R						
USGS	271538082002301	1992-01-17		33.78	A	34.83	A:R						
